Protein ID,Gene,Protein Length,Protein Existence,Description,Protein Probability,Top Peptide Probability,MCF7Kelly10c_5 Intensity,MCF7Kelly10c_6 Intensity,MCF7Kelly10c_7 Intensity,MCF7Kelly10c_8 Intensity,MCF7Kelly1c_5 Intensity,MCF7Kelly1c_6 Intensity,MCF7Kelly1c_7 Intensity,MCF7Kelly1c_8 Intensity,MCF7Kelly2c_5 Intensity,MCF7Kelly2c_6 Intensity,MCF7Kelly2c_7 Intensity,MCF7Kelly2c_8 Intensity
Q99685-2,MGLL,283,,Isoform 2 of Monoglyceride lipase,0.7633,0.9938,0,0,7013.1177,0,0,0,0,0,0,0,0,0
Q99700-2,ATXN2,995,,Isoform 2 of Ataxin-2,1,0.999,0,0,14872.707,15701.51,0,0,0,0,0,9834.352,0,0
Q99714,HSD17B10,261,1:Experimental evidence at protein level,3-hydroxyacyl-CoA dehydrogenase type-2,1,0.999,542719.25,609789.75,772129,693277.1,37570.332,103738.56,39097.258,73569.08,167143.23,116675.586,126149.14,181766.92
Q99720-2,SIGMAR1,203,,Isoform 2 of Sigma non-opioid intracellular receptor 1,0.5985,0.9868,7853.029,0,9211.833,0,0,0,0,0,0,0,0,0
Q99729-3,HNRNPAB,285,,Isoform 3 of Heterogeneous nuclear ribonucleoprotein A/B,1,0.999,849380,870478.6,850593.5,755785.94,74318.34,131308.97,140856.6,73921.76,225854.45,292695.2,128446.59,234269.12
Q99732,LITAF,161,1:Experimental evidence at protein level,Lipopolysaccharide-induced tumor necrosis factor-alpha factor,0.9298,0.9985,33582.543,0,0,0,0,0,0,0,0,0,0,0
Q99733-2,NAP1L4,386,,Isoform 2 of Nucleosome assembly protein 1-like 4,1,0.999,109682.78,170028.36,187680.86,157941.25,0,8195.383,0,0,32791.9,23195.824,6809.155,27660.445
Q99735,MGST2,147,1:Experimental evidence at protein level,Microsomal glutathione S-transferase 2,1,0.999,37559.2,40863.355,58686.113,47476.406,0,0,0,0,0,0,0,9670.02
Q99747,NAPG,312,1:Experimental evidence at protein level,Gamma-soluble NSF attachment protein,1,0.999,105211.87,167927.67,193611.42,154406.56,3340.269,19208.922,0,0,42575.92,6125.576,9912.509,37129.94
Q99757,TXN2,166,1:Experimental evidence at protein level,"Thioredoxin, mitochondrial",1,0.999,39273.75,27494.193,58998.008,51089.418,0,0,3682.498,0,0,0,0,0
Q99798,ACO2,780,1:Experimental evidence at protein level,"Aconitate hydratase, mitochondrial",1,0.999,518133.88,586717.9,599044.6,531075.06,13762.8955,49854.547,42463.188,47871.586,74386.23,82729.68,50616.516,92759.414
Q99805,TM9SF2,663,1:Experimental evidence at protein level,Transmembrane 9 superfamily member 2,1,0.999,70559.3,80041.59,43420.14,66255.98,0,0,0,0,19124.977,17620.803,0,9112.881
Q99808-2,SLC29A1,535,,Isoform 2 of Equilibrative nucleoside transporter 1,0.9524,0.999,0,8397.636,8801.059,0,0,0,0,0,0,0,0,0
Q99816,TSG101,390,1:Experimental evidence at protein level,Tumor susceptibility gene 101 protein,1,0.999,30761.98,60750.93,84130.69,47126.25,0,0,0,0,7501.73,0,3910.164,14212.485
Q99829,CPNE1,537,1:Experimental evidence at protein level,Copine-1,1,0.999,30746.855,50166.023,92470.19,39081.42,3000.1143,0,0,0,0,0,7883.274,8252.087
Q99832,CCT7,543,1:Experimental evidence at protein level,T-complex protein 1 subunit eta,1,0.999,721159.6,975273.25,1100262.1,847804.06,86501.94,147020.31,69688.71,33841.04,313143.28,225205.19,200766.27,338922.78
Q99848,EBNA1BP2,306,1:Experimental evidence at protein level,Probable rRNA-processing protein EBP2,1,0.999,84491.16,61784.605,49134.438,81018.68,0,0,0,2976.2046,0,0,0,0
Q99873-2,PRMT1,347,,Isoform 2 of Protein arginine N-methyltransferase 1,1,0.999,310569.25,368845.8,522273.75,368390.7,12825.604,35085.855,13280.713,0,119945.35,51779.535,38635.34,81074.71
Q99943,AGPAT1,283,1:Experimental evidence at protein level,1-acyl-sn-glycerol-3-phosphate acyltransferase alpha,0.9524,0.999,0,3580.876,3748.93,4138.6562,0,0,0,0,0,0,0,0
Q99959-2,PKP2,837,,Isoform 1 of Plakophilin-2,0.9849,0.9966,4250.1143,0,0,24067.473,0,0,0,0,0,0,0,0
Q99961,SH3GL1,368,1:Experimental evidence at protein level,Endophilin-A2,1,0.999,11584.896,26681.625,67545.58,39595.19,0,0,0,0,0,0,0,0
Q99986,VRK1,396,1:Experimental evidence at protein level,Serine/threonine-protein kinase VRK1,1,0.999,29224.387,33819.742,45754.465,21471.438,0,0,2293.9937,0,0,0,0,0
Q99996-1,AKAP9,3911,,Isoform 1 of A-kinase anchor protein 9,1,0.999,9332.768,0,26180.48,1511.636,0,0,0,0,0,0,0,0
Q9BPU6,DPYSL5,564,1:Experimental evidence at protein level,Dihydropyrimidinase-related protein 5,0.6564,0.9896,0,436377,0,0,0,0,0,175926,0,126032.01,0,0
Q9BPW8,NIPSNAP1,284,1:Experimental evidence at protein level,Protein NipSnap homolog 1,1,0.999,130929.83,165496.73,174403.45,155243.08,0,0,0,0,6822.5312,5575.482,0,24109.299
Q9BPX3,NCAPG,1015,1:Experimental evidence at protein level,Condensin complex subunit 3,0.9999,0.999,2299.0005,0,9689.743,0,0,0,0,0,0,0,0,0
Q9BPX5,ARPC5L,153,1:Experimental evidence at protein level,Actin-related protein 2/3 complex subunit 5-like protein,1,0.999,26571.05,18039.357,34840.26,31748.44,0,0,0,0,0,5703.298,0,5974.136
Q9BQ04,RBM4B,359,1:Experimental evidence at protein level,RNA-binding protein 4B,0.9999,0.9989,0,0,9055.171,0,0,0,0,0,0,0,0,0
Q9BQ15,NABP2,211,1:Experimental evidence at protein level,SOSS complex subunit B1,0.9524,0.999,0,0,2494.6711,0,0,0,0,0,0,0,0,0
Q9BQ39,DDX50,737,1:Experimental evidence at protein level,ATP-dependent RNA helicase DDX50,1,0.999,37647.33,48432.59,59454.33,34616.332,0,0,0,0,0,0,0,0
Q9BQ48,MRPL34,92,1:Experimental evidence at protein level,"39S ribosomal protein L34, mitochondrial",0.9501,0.999,10818.209,19294.037,0,12620.0625,0,0,0,0,0,0,0,0
Q9BQ50-1,TREX2,279,,Isoform 1 of Three prime repair exonuclease 2,0.7099,0.9919,0,0,0,0,5343.2515,0,0,0,0,0,0,0
Q9BQ52,ELAC2,826,1:Experimental evidence at protein level,Zinc phosphodiesterase ELAC protein 2,1,0.999,24203.092,68761.89,90649.21,25653.633,0,0,0,0,0,0,11804.697,7873.3286
Q9BQ61,TRIR,176,1:Experimental evidence at protein level,Telomerase RNA component interacting RNase,1,0.999,47798.71,69792.445,90791.58,53824.59,7425.92,17691.855,0,0,31063.043,13953.102,21846.963,28190.41
Q9BQ67,GRWD1,446,1:Experimental evidence at protein level,Glutamate-rich WD repeat-containing protein 1,1,0.999,18299.3,0,26618.443,0,0,0,0,0,0,3412.6873,0,0
Q9BQ70,TCF25,676,1:Experimental evidence at protein level,Transcription factor 25,1,0.999,9009.405,63294.098,31957.432,47480.785,0,0,1331.777,0,4588.543,3196.2378,0,5252.126
Q9BQ75-2,CMSS1,261,,Isoform 2 of Protein CMSS1,0.9524,0.999,9604.443,14782.125,13028.69,10073.488,0,0,0,0,0,0,0,3472.2378
Q9BQA1-2,WDR77,278,,Isoform 2 of Methylosome protein 50,0.9517,0.999,0,14834.254,0,0,0,0,0,0,0,0,0,0
Q9BQC6,MRPL57,102,1:Experimental evidence at protein level,"Ribosomal protein 63, mitochondrial",0.9524,0.999,20006.37,16994.943,37396.36,13440.882,0,0,0,0,0,0,0,7998.691
Q9BQE3,TUBA1C,449,1:Experimental evidence at protein level,Tubulin alpha-1C chain,1,0.999,22190.04,40885.047,43436.504,30326.2,0,6212.3564,0,0,13646.101,17337.668,0,25257.445
Q9BQG0-2,MYBBP1A,1332,,Isoform 2 of Myb-binding protein 1A,1,0.999,196720.12,127331.76,234710.56,157130.36,0,11879.822,0,0,20265.996,12462.33,0,14923.838
Q9BQI0-2,AIF1L,176,,Isoform 2 of Allograft inflammatory factor 1-like,1,0.999,31756.441,36169.336,49213.375,20443.621,0,0,0,0,0,0,0,0
Q9BQP7,MGME1,344,1:Experimental evidence at protein level,Mitochondrial genome maintenance exonuclease 1,0.8819,0.9973,0,1294.493,2695.878,0,0,0,0,0,0,0,0,0
Q9BR76,CORO1B,489,1:Experimental evidence at protein level,Coronin-1B,1,0.999,498111.3,845099,740997.94,705853.56,69381.22,136120.73,0,0,274683.12,216153.84,108716.4,251179.22
Q9BRA2,TXNDC17,123,1:Experimental evidence at protein level,Thioredoxin domain-containing protein 17,1,0.999,139458.66,209121.06,207864.62,182173.05,34000.992,61302.465,0,0,85959.16,68303.305,60362.535,95416.234
Q9BRG1,VPS25,176,1:Experimental evidence at protein level,Vacuolar protein-sorting-associated protein 25,1,0.999,6829.2456,21378.59,39101.305,17130.062,0,0,0,0,0,0,0,0
Q9BRJ2,MRPL45,306,1:Experimental evidence at protein level,"39S ribosomal protein L45, mitochondrial",1,0.999,29979.48,7958.571,23807.115,43176.766,0,0,0,0,0,0,0,0
Q9BRJ6,C7orf50,194,1:Experimental evidence at protein level,Uncharacterized protein C7orf50,1,0.999,54473.688,44610.973,66844.38,41068.41,0,0,0,0,0,0,0,0
Q9BRJ7,NUDT16L1,211,1:Experimental evidence at protein level,Tudor-interacting repair regulator protein,1,0.999,0,0,8494.094,7719.321,0,0,0,0,0,0,0,0
Q9BRP4,PAAF1,392,1:Experimental evidence at protein level,Proteasomal ATPase-associated factor 1,1,0.999,16848.533,66463.766,48299.387,17647.4,0,0,0,0,0,0,0,0
Q9BRP8-2,PYM1,203,,Isoform 2 of Partner of Y14 and mago,1,0.999,37299.21,92391.84,59337.195,45124.742,0,0,0,0,0,0,0,7950.0225
Q9BRR6-2,ADPGK,496,,Isoform 2 of ADP-dependent glucokinase,0.9524,0.999,13228.07,10770.998,15361.1,10585.499,0,0,0,0,0,0,0,0
Q9BRR8,GPATCH1,931,1:Experimental evidence at protein level,G patch domain-containing protein 1,0.9519,0.999,0,0,2987.835,0,0,0,0,0,0,0,0,0
Q9BRT2,UQCC2,126,1:Experimental evidence at protein level,Ubiquinol-cytochrome-c reductase complex assembly factor 2,0.7776,0.9943,0,0,0,5192.44,0,0,0,0,0,0,0,0
Q9BRT3,MIEN1,115,1:Experimental evidence at protein level,Migration and invasion enhancer 1,1,0.999,0,20184.475,0,18838.336,0,0,0,0,0,0,0,0
Q9BRT6,LLPH,129,1:Experimental evidence at protein level,Protein LLP homolog,1,0.999,0,0,19684.89,0,0,0,0,0,0,0,0,0
Q9BRX2,PELO,385,1:Experimental evidence at protein level,Protein pelota homolog,0.9524,0.999,0,0,3878.7788,3704.9092,0,0,0,0,0,0,0,0
Q9BRX5-3,GINS3,255,,Isoform 3 of DNA replication complex GINS protein PSF3,1,0.999,0,4760.207,10612.498,0,0,0,0,0,0,0,0,0
Q9BRX8-2,PRXL2A,218,,Isoform 2 of Peroxiredoxin-like 2A,1,0.999,60133.098,56754.895,66111.63,78732.62,0,7843.3027,4956.55,0,13551.297,0,6937.5,9381.256
Q9BRZ2-2,TRIM56,308,,Isoform 2 of E3 ubiquitin-protein ligase TRIM56,0.5988,0.9868,3422.0835,0,0,0,0,0,0,0,0,0,0,0
Q9BS26,ERP44,406,1:Experimental evidence at protein level,Endoplasmic reticulum resident protein 44,1,0.999,110436.06,78207.67,125703.305,98391.65,5506.95,0,0,0,17692.043,14134.61,5641.4517,0
Q9BS40,LXN,222,1:Experimental evidence at protein level,Latexin,1,0.999,189994.8,218193.36,233867.36,199006.08,69626.03,60732.78,0,0,82706.79,50749.54,51954.5,109242
Q9BSB4,ATG101,218,1:Experimental evidence at protein level,Autophagy-related protein 101,0.995,0.9984,0,0,0,0,0,0,3983.1118,0,0,0,0,0
Q9BSD7,NTPCR,190,1:Experimental evidence at protein level,Cancer-related nucleoside-triphosphatase,1,0.999,8858.427,0,13670.654,18253.883,0,0,0,0,0,0,0,0
Q9BSE5,AGMAT,352,1:Experimental evidence at protein level,"Agmatinase, mitochondrial",1,0.9985,17569.285,0,2879.6401,0,0,0,0,0,0,0,0,0
Q9BSF4,TIMM29,260,1:Experimental evidence at protein level,Mitochondrial import inner membrane translocase subunit Tim29,0.9524,0.999,0,12726.07,13477.124,0,0,0,0,0,0,0,0,0
Q9BSH4,TACO1,297,1:Experimental evidence at protein level,Translational activator of cytochrome c oxidase 1,1,0.999,64584.492,103656.33,121562.95,102179.02,5579.032,8467.954,7453.7817,8655.113,14879.333,13577.012,10974.226,15046.705
Q9BSH5,HDHD3,251,1:Experimental evidence at protein level,Haloacid dehalogenase-like hydrolase domain-containing protein 3,1,0.999,0,0,0,7725.998,0,0,0,0,0,0,0,0
Q9BSJ2-4,TUBGCP2,930,,Isoform 3 of Gamma-tubulin complex component 2,0.9997,0.9972,1522.9824,2827.2886,0,0,0,0,0,0,0,0,0,0
Q9BSJ8-2,ESYT1,1114,,Isoform 2 of Extended synaptotagmin-1,1,0.999,634892.44,610012.06,667673.25,708734.8,34196.79,52372.42,57639.89,41585.098,126785.29,105772.67,79802.33,129208.414
Q9BST9-2,RTKN,550,,Isoform 2 of Rhotekin,0.9524,0.999,0,0,6271.54,0,0,0,0,0,0,0,0,0
Q9BSV6,TSEN34,310,1:Experimental evidence at protein level,tRNA-splicing endonuclease subunit Sen34,1,0.999,0,0,9086.268,5193.2207,0,0,0,0,0,0,0,0
Q9BT09,CNPY3,278,1:Experimental evidence at protein level,Protein canopy homolog 3,1,0.999,28506.832,15141.522,18488.29,21202.29,0,0,3033.198,0,0,0,0,0
Q9BT22,ALG1,464,1:Experimental evidence at protein level,Chitobiosyldiphosphodolichol beta-mannosyltransferase,0.9299,0.9985,0,0,0,0,0,0,0,0,0,0,0,0
Q9BT25-2,HAUS8,349,,Isoform 2 of HAUS augmin-like complex subunit 8,0.9989,0.999,0,0,4294.3584,0,0,0,0,0,0,0,0,0
Q9BT40-2,INPP5K,372,,Isoform 2 of Inositol polyphosphate 5-phosphatase K,0.9523,0.999,0,0,4360.743,0,0,0,0,0,0,0,0,0
Q9BT73,PSMG3,122,1:Experimental evidence at protein level,Proteasome assembly chaperone 3,0.8303,0.9959,0,8365.972,0,0,0,0,0,0,0,0,0,0
Q9BT78,COPS4,406,1:Experimental evidence at protein level,COP9 signalosome complex subunit 4,1,0.999,69627.484,104567.09,147717.52,150636.16,0,1436.9089,0,0,9701.739,0,0,5775.6797
Q9BTC0,DIDO1,2240,1:Experimental evidence at protein level,Death-inducer obliterator 1,1,0.999,11421.248,14151.268,10378.621,12770.984,0,0,0,1356.638,0,0,0,3556.8772
Q9BTC8-2,MTA3,515,,Isoform 2 of Metastasis-associated protein MTA3,1,0.999,8493.68,10401.721,8663.232,12059.957,0,0,0,0,0,0,0,0
Q9BTD8-2,RBM42,450,,Isoform 2 of RNA-binding protein 42,1,0.999,11272.791,3271.0752,12708.41,9233.657,0,0,0,0,0,0,0,0
Q9BTE1-2,DCTN5,152,,Isoform 2 of Dynactin subunit 5,0.948,0.9989,0,0,0,5992.591,0,0,0,0,0,0,0,0
Q9BTE3-2,MCMBP,640,,Isoform 2 of Mini-chromosome maintenance complex-binding protein,0.952,0.999,0,0,5017.6064,0,0,0,0,0,0,0,0,0
Q9BTM9-2,URM1,146,,Isoform 2 of Ubiquitin-related modifier 1,0.9524,0.999,13985.578,12943.569,12685.086,12051.638,0,0,0,0,4950.085,2302.476,0,4305.307
Q9BTT0-3,ANP32E,220,,Isoform 3 of Acidic leucine-rich nuclear phosphoprotein 32 family member E,1,0.999,0,0,15368.995,0,0,0,0,0,3999.798,0,0,0
Q9BTT6,LRRC1,524,1:Experimental evidence at protein level,Leucine-rich repeat-containing protein 1,0.9524,0.999,0,4253.51,3331.135,3465.0303,0,0,0,0,0,0,0,0
Q9BTU6,PI4K2A,479,1:Experimental evidence at protein level,Phosphatidylinositol 4-kinase type 2-alpha,0.9959,0.999,0,390260.5,0,0,0,0,0,0,589400.44,0,0,0
Q9BTV4,TMEM43,400,1:Experimental evidence at protein level,Transmembrane protein 43,1,0.999,211260.78,199480.05,264557.47,353348.2,0,0,0,0,23765.771,22933.826,0,35481.79
Q9BTW9-4,TBCD,1248,,Isoform 4 of Tubulin-specific chaperone D,1,0.999,2561.4219,3190.398,54593.855,12842.151,0,0,0,0,0,0,0,0
Q9BTX1-2,NDC1,673,,Isoform 2 of Nucleoporin NDC1,0.9422,0.9988,0,10723.38,11369.063,9812.217,0,0,0,0,0,0,0,0
Q9BTY2,FUCA2,467,1:Experimental evidence at protein level,Plasma alpha-L-fucosidase,1,0.999,30197.61,34064.836,23334.508,27746.867,0,0,0,0,0,0,0,0
Q9BTY7,HGH1,390,1:Experimental evidence at protein level,Protein HGH1 homolog,0.9524,0.999,7487.044,10443.178,12223.363,10152.233,0,0,0,0,3202.42,0,0,0
Q9BTZ2,DHRS4,278,1:Experimental evidence at protein level,Dehydrogenase/reductase SDR family member 4,1,0.999,48086,72797.625,76557.29,82977.266,0,0,3872.569,0,14663.838,0,4960.6357,16814.799
Q9BU76-4,MMTAG2,189,,Isoform 4 of Multiple myeloma tumor-associated protein 2,0.9999,0.999,0,3943.2837,0,8922.713,0,0,0,0,0,0,0,0
Q9BUF5,TUBB6,446,1:Experimental evidence at protein level,Tubulin beta-6 chain,1,0.999,134384.2,172692.03,222173.1,176178.34,13603.4375,20103.287,0,0,35034.04,46079.58,53942.344,62336.89
Q9BUJ2-2,HNRNPUL1,804,,Isoform 2 of Heterogeneous nuclear ribonucleoprotein U-like protein 1,1,0.999,177426.86,247011.25,215107.84,208497.62,5559.754,0,1688.9945,14400.714,32682.748,24910.191,6666.761,39408.68
Q9BUL8,PDCD10,212,1:Experimental evidence at protein level,Programmed cell death protein 10,1,0.999,41657.008,107370.75,87793.71,83508.29,0,0,0,0,19558.5,0,7077.2407,21003.113
Q9BUN8-2,DERL1,231,,Isoform 2 of Derlin-1,1,0.999,42142.703,37900.19,84590.06,93847.36,0,0,0,0,32186.043,0,0,0
Q9BUP0,EFHD1,239,1:Experimental evidence at protein level,EF-hand domain-containing protein D1,1,0.999,34140.523,36001.203,30834.035,17800.996,0,0,0,0,6977.6475,0,0,7217.587
Q9BUP3-3,HTATIP2,276,,Isoform 3 of Oxidoreductase HTATIP2,1,0.999,91540.34,91776.8,74277.41,90036.23,0,7102.546,0,0,6328.926,0,3545.6094,0
Q9BUQ8,DDX23,820,1:Experimental evidence at protein level,Probable ATP-dependent RNA helicase DDX23,1,0.999,176466.34,146278.12,160264.9,127519.1,0,8409.11,0,3367.7556,0,5927.855,468480.12,3837.8076
Q9BUR4,WRAP53,548,1:Experimental evidence at protein level,Telomerase Cajal body protein 1,0.9511,0.999,0,0,5320.9336,0,0,0,0,0,0,0,0,0
Q9BUR5-2,APOO,180,,Isoform 2 of MICOS complex subunit MIC26,1,0.999,57042.227,0,53644.582,56150.527,0,0,0,0,0,0,0,0
Q9BUT9,MCRIP2,160,1:Experimental evidence at protein level,MAPK regulated corepressor interacting protein 2,0.9999,0.9989,0,5176.49,12123.016,0,0,0,0,0,0,0,0,0
Q9BV20-2,MRI1,322,,Isoform 2 of Methylthioribose-1-phosphate isomerase,1,0.999,9122.6875,12723.605,0,0,0,0,0,0,8935.8,0,0,0
Q9BV35-2,SLC25A23,438,,Isoform 2 of Calcium-binding mitochondrial carrier protein SCaMC-3,0.9902,0.9916,0,17491.49,18456.494,21126.693,0,0,0,0,0,0,10362.854,0
Q9BV36-2,MLPH,572,,Isoform 2 of Melanophilin,1,0.999,14590.824,60626.945,62370.344,36196.7,0,0,0,0,0,0,0,0
Q9BV38,WDR18,432,1:Experimental evidence at protein level,WD repeat-containing protein 18,1,0.999,16189.1,8371.902,12765.299,29362.297,0,0,0,0,0,0,0,0
Q9BV40,VAMP8,100,1:Experimental evidence at protein level,Vesicle-associated membrane protein 8,1,0.999,66917.016,67869.805,98474.68,77295.93,0,0,0,0,0,0,0,0
Q9BV44,THUMPD3,507,1:Experimental evidence at protein level,THUMP domain-containing protein 3,1,0.999,26752.246,52469.93,30536.85,48116.117,0,0,0,0,5335.115,4753.068,4632.605,16606.795
Q9BV57,ADI1,179,1:Experimental evidence at protein level,"1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase",1,0.999,111698.7,170063.94,166523.3,116796.336,0,0,0,0,41238.926,33614.36,15948.172,18648.086
Q9BV79-2,MECR,297,,"Isoform 2 of Enoyl-[acyl-carrier-protein] reductase, mitochondrial",1,0.999,0,7546.1904,6073.9785,0,0,0,0,0,0,0,0,0
Q9BV86,NTMT1,223,1:Experimental evidence at protein level,N-terminal Xaa-Pro-Lys N-methyltransferase 1,1,0.999,0,16252.386,29645.922,0,0,0,0,0,0,0,0,0
Q9BVC6,TMEM109,243,1:Experimental evidence at protein level,Transmembrane protein 109,1,0.999,78010.86,47337.652,83983.664,94285.31,3595.4827,5355.538,6329.461,4644.8916,19253.32,4893.2827,8075.4424,13502.099
Q9BVG4,PBDC1,233,1:Experimental evidence at protein level,Protein PBDC1,1,0.999,43039.67,65071.812,58402.03,60085.953,0,0,0,0,8026.0244,7551.391,5635.3066,8152.435
Q9BVI4,NOC4L,516,1:Experimental evidence at protein level,Nucleolar complex protein 4 homolog,1,0.999,15090.855,17973.537,41400.22,12844.795,0,0,0,0,0,0,0,0
Q9BVJ6-3,UTP14A,719,,Isoform 3 of U3 small nucleolar RNA-associated protein 14 homolog A,1,0.999,33653.94,9336.179,40566.133,27739.941,0,0,0,0,2998.9375,0,0,2665.4463
Q9BVK6,TMED9,235,1:Experimental evidence at protein level,Transmembrane emp24 domain-containing protein 9,1,0.999,232176.03,308643.25,249060.36,271759.53,17887.95,32142.635,29903.535,30339.979,67407.586,59214.53,55468.324,89591.02
Q9BVL2-2,NUP58,485,,Isoform 2 of Nucleoporin p58/p45,0.952,0.999,0,12608.735,0,0,0,0,0,0,0,0,0,0
Q9BVM2,DPCD,203,1:Experimental evidence at protein level,Protein DPCD,0.9294,0.9985,0,0,7223.1855,0,0,0,0,0,0,0,0,0
Q9BVP2-2,GNL3,537,,Isoform 2 of Guanine nucleotide-binding protein-like 3,1,0.999,0,6231.613,36637.17,31910.117,0,0,0,0,0,0,0,0
Q9BVV7,TIMM21,248,1:Experimental evidence at protein level,Mitochondrial import inner membrane translocase subunit Tim21,0.949,0.9989,6793.3916,0,0,0,0,0,0,0,0,0,0,0
Q9BW27-2,NUP85,462,,Isoform 2 of Nuclear pore complex protein Nup85,0.9524,0.999,4383.495,0,6284.1357,0,0,0,0,0,0,0,0,0
Q9BW60-2,ELOVL1,252,,Isoform 2 of Elongation of very long chain fatty acids protein 1,0.9524,0.999,13388.492,16102.478,16001.412,18903.072,0,0,0,0,0,0,0,0
Q9BW71-2,HIRIP3,243,,Isoform 2 of HIRA-interacting protein 3,1,0.999,0,18899.21,23993.736,17474.14,0,0,0,0,0,0,0,0
Q9BW72,HIGD2A,106,1:Experimental evidence at protein level,"HIG1 domain family member 2A, mitochondrial",1,0.999,31278.576,35662.645,37781.64,25331.436,0,0,0,0,0,0,0,0
Q9BW91-2,NUDT9,300,,"Isoform 2 of ADP-ribose pyrophosphatase, mitochondrial",0.9485,0.9989,0,17878.559,0,13102.8125,0,0,0,0,0,0,0,0
Q9BW92-2,TARS2,588,,"Isoform 2 of Threonine--tRNA ligase, mitochondrial",0.9524,0.999,0,0,12697.613,5818.5767,0,0,0,0,0,0,0,0
Q9BWD1,ACAT2,397,1:Experimental evidence at protein level,"Acetyl-CoA acetyltransferase, cytosolic",1,0.999,19091.203,7312.935,73999.02,20734.832,0,0,0,0,0,0,0,0
Q9BWF3,RBM4,364,1:Experimental evidence at protein level,RNA-binding protein 4,1,0.999,146460.11,172886.22,233456.38,180451,0,10298.156,0,6566.199,38059.83,15242.776,16768.537,48709.594
Q9BWH2,FUNDC2,189,1:Experimental evidence at protein level,FUN14 domain-containing protein 2,1,0.999,76826.29,124309.125,128941.04,155488.58,0,0,0,1958.7891,3477.667,0,0,12308.223
Q9BWJ5,SF3B5,86,1:Experimental evidence at protein level,Splicing factor 3B subunit 5,1,0.999,42884.86,74239.47,67751.72,55683.086,0,0,0,0,9663.868,0,0,11139.331
Q9BWQ6,YIPF2,316,1:Experimental evidence at protein level,Protein YIPF2,0.9524,0.999,9717.436,11072.631,0,10573.42,0,0,0,0,0,0,0,0
Q9BWS9-2,CHID1,418,,Isoform 2 of Chitinase domain-containing protein 1,1,0.999,17172.352,39622.94,31538.355,31543.666,0,0,0,0,0,0,0,0
Q9BWU0,SLC4A1AP,796,1:Experimental evidence at protein level,Kanadaptin,0.9523,0.999,0,0,7369.616,0,0,0,0,0,0,0,0,0
Q9BX40,LSM14B,385,1:Experimental evidence at protein level,Protein LSM14 homolog B,1,0.999,21764.746,57137.816,68895.75,49040.39,0,0,6975.8916,3212.8328,9184.585,0,6749.0737,12197.803
Q9BX63-2,BRIP1,994,,Isoform 2 of Fanconi anemia group J protein,1,0.999,8317.637,0,22971.225,20571.023,0,0,0,0,0,0,0,0
Q9BX68,HINT2,163,1:Experimental evidence at protein level,"Histidine triad nucleotide-binding protein 2, mitochondrial",1,0.999,143181.86,151506.48,165642.77,107268,0,6843.9087,0,0,8988.898,0,9454.798,42768.504
Q9BXB4,OSBPL11,747,1:Experimental evidence at protein level,Oxysterol-binding protein-related protein 11,0.9524,0.999,0,4163.5635,4665.443,3950.4624,0,0,0,0,0,0,0,0
Q9BXB5-2,OSBPL10,700,,Isoform 2 of Oxysterol-binding protein-related protein 10,0.8203,0.9956,0,6817.58,0,0,0,0,0,0,0,0,0,0
Q9BXI6,TBC1D10A,508,1:Experimental evidence at protein level,TBC1 domain family member 10A,0.9336,0.9986,0,2881.372,0,0,0,0,0,0,0,0,0,0
Q9BXJ9,NAA15,866,1:Experimental evidence at protein level,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",1,0.999,60435.86,148393.52,219849.61,111419.54,0,0,0,0,37807.562,8305.524,5405.15,14299.719
Q9BXP2,SLC12A9,914,1:Experimental evidence at protein level,Solute carrier family 12 member 9,0.5555,0.9842,3388.69,0,0,0,0,0,0,0,0,0,0,0
